,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Air temperature [F],Process temperature [F],Power consumption [W],Temperature difference [F],Temperature ratio,Failure
7874,L,0.22118742724097795,0.46840659340659335,0.2292490118577075,0,No Failure,0.586956521739129,0.8148148148148149,0.10360564929831521,-0.22785829307568584,0.7203557312252947,0
7875,L,0.4249126891734575,0.2774725274725275,0.23715415019762845,0,No Failure,0.586956521739129,0.8148148148148149,0.11790159782010771,-0.22785829307568584,0.7203557312252947,0
7876,H,0.09720605355064038,0.6208791208791208,0.24505928853754938,0,No Failure,0.586956521739129,0.8024691358024674,0.060353209072650335,-0.21551261406333833,0.7314381270903009,0
7877,L,0.14668218859138538,0.6868131868131867,0.26482213438735175,0,No Failure,0.586956521739129,0.8148148148148149,0.10074326139518225,-0.22785829307568584,0.7203557312252947,0
7878,L,0.1455180442374855,0.6208791208791208,0.2727272727272727,0,No Failure,0.586956521739129,0.8148148148148149,0.09034911537821899,-0.22785829307568584,0.7203557312252947,0
7879,M,0.21362048894062868,0.5013736263736263,0.28063241106719367,0,No Failure,0.5978260869565233,0.8148148148148149,0.10710367920787013,-0.2169887278582916,0.7336956521739149,0
7880,H,0.16821885913853318,0.5961538461538461,0.2924901185770751,0,No Failure,0.586956521739129,0.8271604938271571,0.10028431987104863,-0.24020397208802802,0.7096041531473082,0
7881,L,0.18917345750873116,0.4848901098901099,0.31225296442687744,0,No Failure,0.5978260869565233,0.8271604938271571,0.09172833859970068,-0.22933440687063378,0.7227449707981879,0
7882,H,0.29220023282887087,0.3228021978021978,0.3201581027667984,0,No Failure,0.586956521739129,0.8148148148148149,0.09432287735547343,-0.22785829307568584,0.7203557312252947,0
7883,H,0.1618160651920839,0.5714285714285714,0.33992094861660077,0,No Failure,0.586956521739129,0.8148148148148149,0.09246632296690509,-0.22785829307568584,0.7203557312252947,0
7884,L,0.17287543655413273,0.7596153846153846,0.35968379446640314,1,Power Failure,0.5978260869565233,0.8271604938271571,0.13131884122862006,-0.22933440687063378,0.7227449707981879,1
7885,L,0.24563445867287548,0.4464285714285714,0.3675889328063241,0,No Failure,0.586956521739129,0.8148148148148149,0.10965824047896226,-0.22785829307568584,0.7203557312252947,0
7886,M,0.5855646100116415,0.20192307692307693,0.37549407114624506,0,No Failure,0.5760869565217419,0.8024691358024674,0.11823900779081223,-0.22638217928072546,0.7178929765886338,0
7887,L,0.24563445867287548,0.46840659340659335,0.38735177865612647,0,No Failure,0.586956521739129,0.8271604938271571,0.11505680001023424,-0.24020397208802802,0.7096041531473082,0
7888,L,0.2380675203725262,0.4038461538461539,0.3952569169960474,0,No Failure,0.586956521739129,0.8148148148148149,0.0961426524581356,-0.22785829307568584,0.7203557312252947,0
7889,M,0.11816065192083824,0.7953296703296703,0.40316205533596833,0,No Failure,0.586956521739129,0.8271604938271571,0.09397667233813921,-0.24020397208802802,0.7096041531473082,0
7890,L,0.3486612339930152,0.2994505494505495,0.4150197628458498,0,No Failure,0.5978260869565233,0.8271604938271571,0.104406798091315,-0.22933440687063378,0.7227449707981879,0
7891,L,0.2031431897555297,0.48626373626373637,0.4229249011857707,0,No Failure,0.5978260869565233,0.8395061728395055,0.09878116644705705,-0.24168008588298218,0.7121163682864474,0
7892,M,0.22526193247962756,0.5054945054945055,0.43083003952569165,0,No Failure,0.6086956521739104,0.8518518518518539,0.11386866916552602,-0.24315619967794344,0.7145557655954584,0
7893,L,0.1443538998835856,0.5494505494505494,0.4426877470355731,0,No Failure,0.6086956521739104,0.864197530864196,0.07931532960636571,-0.2555018786902856,0.7043478260869547,0
7894,M,0.2444703143189756,0.43681318681318687,0.450592885375494,0,No Failure,0.5978260869565233,0.8518518518518539,0.1067878570788932,-0.2540257648953306,0.7017958412098301,0
7895,L,0.14784633294528526,0.6346153846153846,0.4624505928853755,0,No Failure,0.5978260869565233,0.8518518518518539,0.09382555744604641,-0.2540257648953306,0.7017958412098301,0
7896,L,0.12107101280558796,0.6840659340659341,0.4703557312252964,0,No Failure,0.5978260869565233,0.8518518518518539,0.08282055546316319,-0.2540257648953306,0.7017958412098301,0
7897,L,0.1548311990686846,0.6442307692307693,0.47826086956521735,0,No Failure,0.5978260869565233,0.8395061728395055,0.09974702247694103,-0.24168008588298218,0.7121163682864474,0
7898,L,0.1484284051222352,0.5975274725274724,0.4861660079051383,0,No Failure,0.5978260869565233,0.8395061728395055,0.08869004976397295,-0.24168008588298218,0.7121163682864474,0
7899,L,0.11408614668218864,0.6689560439560439,0.49407114624505927,0,No Failure,0.6086956521739104,0.8271604938271571,0.07631861735470585,-0.21846484165324664,0.7358857884490589,0
7900,L,0.3824214202561117,0.27472527472527475,0.5019762845849802,0,No Failure,0.5978260869565233,0.8271604938271571,0.10506082974069003,-0.22933440687063378,0.7227449707981879,0
7901,L,0.11466821885913858,0.559065934065934,0.5098814229249011,0,No Failure,0.5978260869565233,0.8271604938271571,0.06410709488416126,-0.22933440687063378,0.7227449707981879,0
7902,M,0.1525029103608848,0.5961538461538461,0.5177865612648221,0,No Failure,0.586956521739129,0.8148148148148149,0.09091519656129672,-0.22785829307568584,0.7203557312252947,0
7903,L,0.15541327124563453,0.5631868131868131,0.5296442687747035,0,No Failure,0.5978260869565233,0.8148148148148149,0.08752670495976668,-0.2169887278582916,0.7336956521739149,0
7904,M,0.3742724097788127,0.2925824175824176,0.5375494071146245,0,No Failure,0.5978260869565233,0.8271604938271571,0.1095055264874823,-0.22933440687063378,0.7227449707981879,0
7905,M,0.17287543655413273,0.548076923076923,0.5494071146245059,0,No Failure,0.5978260869565233,0.8271604938271571,0.09474903734216888,-0.22933440687063378,0.7227449707981879,0
7906,L,0.11874272409778819,0.6483516483516483,0.5612648221343873,0,No Failure,0.6086956521739104,0.8271604938271571,0.07698704089856596,-0.21846484165324664,0.7358857884490589,0
7907,L,0.40162980209545995,0.3090659340659341,0.5691699604743082,0,No Failure,0.5978260869565233,0.8148148148148149,0.12413008993334958,-0.2169887278582916,0.7336956521739149,0
7908,L,0.3183934807916182,0.315934065934066,0.5770750988142292,0,No Failure,0.586956521739129,0.8148148148148149,0.10059134695339587,-0.22785829307568584,0.7203557312252947,0
7909,L,0.24563445867287548,0.4766483516483517,0.5849802371541502,0,No Failure,0.586956521739129,0.8024691358024674,0.11708125983446126,-0.21551261406333833,0.7314381270903009,0
7910,M,0.2887077997671712,0.3008241758241758,0.592885375494071,0,No Failure,0.5978260869565233,0.8024691358024674,0.08685028591897045,-0.2046430488459441,0.7449832775919768,0
7911,L,0.20023282887077998,0.45467032967032966,0.6047430830039525,0,No Failure,0.586956521739129,0.7901234567901261,0.09103992631350023,-0.20316693505099703,0.7428668478260827,0
7912,L,0.19208381839348088,0.5521978021978021,0.6126482213438734,0,No Failure,0.586956521739129,0.7901234567901261,0.1060682623546419,-0.20316693505099703,0.7428668478260827,0
7913,L,0.13213038416763678,0.5233516483516483,0.6205533596837944,0,No Failure,0.586956521739129,0.7901234567901261,0.06915065435146923,-0.20316693505099703,0.7428668478260827,0
7914,H,0.18742724097788133,0.5398351648351648,0.6284584980237153,0,No Failure,0.586956521739129,0.7901234567901261,0.10117981552789472,-0.20316693505099703,0.7428668478260827,0
7915,H,0.20896391152502913,0.42994505494505497,0.6482213438735177,0,No Failure,0.5978260869565233,0.7901234567901261,0.08984300042216226,-0.1922973698336028,0.7566236413043472,0
7916,L,0.20023282887077998,0.4574175824175824,0.6679841897233201,0,No Failure,0.5978260869565233,0.7901234567901261,0.09159001650270568,-0.1922973698336028,0.7566236413043472,0
7917,L,0.17811408614668223,0.5302197802197801,0.6758893280632411,0,No Failure,0.6086956521739104,0.7901234567901261,0.09443961161074083,-0.18142780461621566,0.7703804347826028,0
7918,L,0.19615832363213048,0.5151098901098901,0.683794466403162,0,No Failure,0.5978260869565233,0.7901234567901261,0.10104309253028698,-0.1922973698336028,0.7566236413043472,0
7919,L,0.190919674039581,0.4972527472527473,0.691699604743083,0,No Failure,0.5978260869565233,0.7777777777777768,0.09493533242078067,-0.1799516908212535,0.7686335403726737,0
7920,L,0.12456344586728763,0.6249999999999999,0.6996047430830039,0,No Failure,0.5978260869565233,0.7777777777777768,0.07785215366705475,-0.1799516908212535,0.7686335403726737,0
7921,L,0.14610011641443543,0.603021978021978,0.7075098814229248,0,No Failure,0.586956521739129,0.7654320987654293,0.08810158118947412,-0.17847557702630024,0.7668302945301553,0
7922,L,0.1711292200232829,0.4931318681318682,0.7154150197628458,0,No Failure,0.586956521739129,0.7654320987654293,0.084389271962031,-0.17847557702630024,0.7668302945301553,0
7923,M,0.1641443538998837,0.5659340659340659,0.7233201581027667,0,No Failure,0.5978260869565233,0.7777777777777768,0.09289488160268143,-0.1799516908212535,0.7686335403726737,0
7924,H,0.12863795110593723,0.5865384615384615,0.7351778656126482,0,No Failure,0.586956521739129,0.7654320987654293,0.07545110593713625,-0.17847557702630024,0.7668302945301553,0
7925,M,0.30791618160651923,0.33516483516483514,0.7549407114624506,0,No Failure,0.586956521739129,0.7654320987654293,0.10320267625273447,-0.17847557702630024,0.7668302945301553,0
7926,L,0.09720605355064038,0.7321428571428571,0.7667984189723319,1,Overstrain Failure,0.586956521739129,0.7654320987654293,0.07116871777814741,-0.17847557702630024,0.7668302945301553,1
7927,L,0.17927823050058211,0.5247252747252746,0.7747035573122529,0,No Failure,0.586956521739129,0.7654320987654293,0.09407181875167905,-0.17847557702630024,0.7668302945301553,0
7928,L,0.19150174621653093,0.5467032967032966,0.7826086956521738,0,No Failure,0.5760869565217419,0.7407407407407387,0.10469463598101553,-0.1646537842189968,0.7777173913043537,0
7929,M,0.2916181606519209,0.3489010989010989,0.7905138339920948,0,No Failure,0.5760869565217419,0.7283950617283974,0.10174589671097241,-0.1523081052066555,0.7908990420044227,0
7930,L,0.1670547147846333,0.6071428571428571,0.8023715415019762,0,No Failure,0.5760869565217419,0.7283950617283974,0.10142607683352735,-0.1523081052066555,0.7908990420044227,0
7931,L,0.19266589057043082,0.4752747252747253,0.8102766798418972,0,No Failure,0.586956521739129,0.7407407407407387,0.0915692282106718,-0.15378421900160966,0.7923913043478263,0
7932,L,0.180442374854482,0.5233516483516483,0.8181818181818181,0,No Failure,0.586956521739129,0.753086419753088,0.09443481431257916,-0.16612989801395894,0.7794012829650714,0
7933,L,0.4423748544819558,0.24725274725274726,0.826086956521739,0,No Failure,0.5978260869565233,0.753086419753088,0.10937839808619787,-0.1552603327965647,0.7938346400570211,0
7934,M,0.26367869615832373,0.33653846153846156,0.83399209486166,0,No Failure,0.5978260869565233,0.7654320987654293,0.08873802274558973,-0.167606011808906,0.7810308555399769,0
7935,M,0.10942956926658909,0.5563186813186812,0.8458498023715414,0,No Failure,0.5978260869565233,0.7654320987654293,0.06087771367166013,-0.167606011808906,0.7810308555399769,0
7936,L,0.18742724097788133,0.5851648351648351,0.8577075098814229,0,No Failure,0.5978260869565233,0.7407407407407387,0.10967583057222174,-0.14291465378421542,0.8070652173913087,0
7937,L,0.23864959254947615,0.3791208791208791,0.8656126482213438,0,No Failure,0.5978260869565233,0.7407407407407387,0.090477043329197,-0.14291465378421542,0.8070652173913087,0
7938,L,0.29860302677532014,0.3777472527472528,0.8735177865612648,0,No Failure,0.5978260869565233,0.7407407407407387,0.11279647302639155,-0.14291465378421542,0.8070652173913087,0
7939,L,0.14493597206053555,0.5439560439560439,0.8814229249011857,0,No Failure,0.5978260869565233,0.753086419753088,0.07883879798897263,-0.1552603327965647,0.7938346400570211,0
7940,M,0.21187427240977885,0.4972527472527473,0.0,0,No Failure,0.586956521739129,0.7407407407407387,0.1053550640279395,-0.15378421900160966,0.7923913043478263,0
7941,M,0.19266589057043082,0.48214285714285715,0.011857707509881422,0,No Failure,0.586956521739129,0.7407407407407387,0.09289248295360057,-0.15378421900160966,0.7923913043478263,0
7942,L,0.1536670547147847,0.5769230769230769,0.023715415019762844,0,No Failure,0.5978260869565233,0.7407407407407387,0.08865407002776039,-0.14291465378421542,0.8070652173913087,0
7943,L,0.340512223515716,0.34615384615384615,0.03162055335968379,0,No Failure,0.5978260869565233,0.7407407407407387,0.11786961583236322,-0.14291465378421542,0.8070652173913087,0
7944,L,0.1431897555296857,0.6208791208791208,0.03952569169960474,0,No Failure,0.5978260869565233,0.7407407407407387,0.08890352953216749,-0.14291465378421542,0.8070652173913087,0
7945,L,0.2834691501746217,0.39010989010989017,0.04743083003952569,0,No Failure,0.5978260869565233,0.7407407407407387,0.11058411902416562,-0.14291465378421542,0.8070652173913087,0
7946,L,0.20256111757857975,0.43681318681318687,0.05533596837944664,0,No Failure,0.5978260869565233,0.7283950617283974,0.08848136729394007,-0.13056897477187412,0.8207442888725124,0
7947,L,0.15017462165308504,0.5728021978021978,0.06324110671936758,0,No Failure,0.5978260869565233,0.7407407407407387,0.08602035333700063,-0.14291465378421542,0.8070652173913087,0
7948,L,0.18102444703143195,0.489010989010989,0.07114624505928853,0,No Failure,0.5978260869565233,0.7407407407407387,0.08852294387800792,-0.14291465378421542,0.8070652173913087,0
7949,M,0.23341094295692666,0.44780219780219777,0.07905138339920947,0,No Failure,0.586956521739129,0.716049382716049,0.10452193324719516,-0.12909286097691997,0.8197151424287841,0
7950,L,0.23282887077997672,0.44230769230769235,0.0909090909090909,0,No Failure,0.5978260869565233,0.7283950617283974,0.1029820005372974,-0.13056897477187412,0.8207442888725124,0
7951,M,0.3928987194412107,0.28434065934065933,0.09881422924901186,0,No Failure,0.6086956521739104,0.753086419753088,0.11171708094001458,-0.14439076757917757,0.8082679971489614,0
7952,M,0.1816065192083819,0.5096153846153846,0.11067193675889328,0,No Failure,0.6086956521739104,0.7654320987654293,0.09254947613504076,-0.15673644659151886,0.7952314165497891,0
7953,L,0.16239813736903386,0.4532967032967033,0.12252964426877469,0,No Failure,0.6195652173913038,0.7777777777777768,0.0736145402909082,-0.15821256038647302,0.7965838509316773,0
7954,L,0.16647264260768335,0.5233516483516483,0.13043478260869565,0,No Failure,0.6195652173913038,0.7654320987654293,0.08712373191418592,-0.1458668813741255,0.8094319775596095,0
7955,M,0.08265424912689179,0.7184065934065934,0.13833992094861658,0,No Failure,0.6086956521739104,0.7654320987654293,0.05937935754583023,-0.15673644659151886,0.7952314165497891,0
7956,H,0.20081490104772992,0.46978021978021983,0.15019762845849802,0,No Failure,0.6086956521739104,0.7654320987654293,0.09433886834934566,-0.15673644659151886,0.7952314165497891,0
7957,H,0.5657741559953434,0.17445054945054944,0.16996047430830039,0,No Failure,0.6086956521739104,0.7654320987654293,0.09869961237830853,-0.15673644659151886,0.7952314165497891,0
7958,L,0.1216530849825379,0.6332417582417582,0.18972332015810275,0,No Failure,0.6195652173913038,0.7901234567901261,0.07703581342987634,-0.1705582393988223,0.7841372282608662,0
7959,L,0.24272409778812576,0.3914835164835165,0.1976284584980237,0,No Failure,0.6195652173913038,0.7901234567901261,0.0950224833373844,-0.1705582393988223,0.7841372282608662,0
7960,H,0.18800931315483127,0.532967032967033,0.20553359683794464,0,No Failure,0.6304347826086989,0.8024691358024674,0.10020276580230018,-0.17203435319376847,0.7856187290969957,0
7961,L,0.05587892898719449,0.7582417582417582,0.225296442687747,0,No Failure,0.6195652173913038,0.8024691358024674,0.0423697373639167,-0.1829039184111636,0.7720735785953187,0
7962,L,0.11874272409778819,0.5934065934065934,0.23320158102766797,0,No Failure,0.6195652173913038,0.8024691358024674,0.0704627153986875,-0.1829039184111636,0.7720735785953187,0
7963,L,0.1990686845168801,0.49587912087912084,0.24110671936758893,0,No Failure,0.6195652173913038,0.8024691358024674,0.09871400427279356,-0.1829039184111636,0.7720735785953187,0
7964,L,0.1484284051222352,0.5,0.24901185770750986,0,No Failure,0.6086956521739104,0.7901234567901261,0.0742142025611176,-0.18142780461621566,0.7703804347826028,0
7965,L,0.1722933643771828,0.43269230769230765,0.2569169960474308,0,No Failure,0.6304347826086989,0.8148148148148149,0.07455001343243485,-0.18438003220611598,0.7737154150197668,0
